Incident_ID,CI_Name,CI_Cat,CI_Subcat,Impact,Urgency,Priority,Category,Status,No_of_Reassignments,Handle_Time_hrs,Closure_Code,Open_Time
IM0004499,SUB887,server,Web Application,5,2,5,incident,closed,8,2755.13,Pending,2013-08-13 00:00:00
IM0004500,SUB496,network,Network Switch,5,4,1,request,closed,15,2726.52,Other,2012-11-30 00:00:00
IM0004501,SUB101,subapplication,Web Application,5,1,2,request,closed,15,2376.43,Pending,2013-10-19 00:00:00
IM0004502,SUB896,network,Email Service,1,3,5,incident,closed,12,1371.12,Other,2013-02-23 00:00:00
IM0004503,SUB902,subapplication,Network Switch,1,1,3,incident,in-progress,14,1234.35,Pending,2014-05-18 00:00:00
IM0004504,SUB672,storage,Web Application,3,3,1,incident,closed,2,482.68,Other,2013-01-04 00:00:00
IM0004505,SUB051,subapplication,SQL Server,5,3,4,incident,open,20,21.77,Pending,2014-07-22 00:00:00
IM0004506,SUB895,database,File Server,4,4,5,incident,closed,24,726.85,Pending,2012-12-29 00:00:00
IM0004507,SUB117,database,Email Service,3,5,2,incident,in-progress,4,3990.82,Pending,2014-10-27 00:00:00
IM0004508,SUB449,subapplication,SQL Server,2,5,4,request,open,26,1272.45,Resolved,2012-04-13 00:00:00
IM0004509,SUB923,network,File Server,1,5,4,incident,closed,27,2375.92,Resolved,2014-03-22 00:00:00
IM0004510,SUB147,storage,File Server,2,2,4,request,closed,14,3427.7,Other,2013-06-20 00:00:00
IM0004511,SUB488,subapplication,File Server,2,5,4,request,closed,8,1219.5,Resolved,2013-04-15 00:00:00
IM0004512,SUB430,server,Email Service,2,5,1,incident,in-progress,14,2357.74,Pending,2013-01-22 00:00:00
IM0004513,SUB354,database,Email Service,2,1,2,incident,open,11,3173.21,Pending,2012-10-24 00:00:00
IM0004514,SUB529,server,Web Application,4,4,3,incident,in-progress,22,2944.74,Pending,2014-05-28 00:00:00
IM0004515,SUB262,storage,Network Switch,2,5,2,request,in-progress,18,2841.66,Other,2014-06-17 00:00:00
IM0004516,SUB897,server,Web Application,2,3,3,incident,open,8,3404.35,Other,2014-12-27 00:00:00
IM0004517,SUB559,network,Network Switch,1,4,5,request,open,11,3413.49,Other,2013-12-30 00:00:00
IM0004518,SUB891,database,File Server,1,5,3,incident,in-progress,12,2081.14,Resolved,2012-09-06 00:00:00
IM0004519,SUB282,storage,Email Service,4,2,5,request,open,2,3747.87,Pending,2014-02-01 00:00:00
IM0004520,SUB194,database,SQL Server,2,4,5,request,in-progress,9,1809.57,Resolved,2013-01-03 00:00:00
IM0004521,SUB818,database,Web Application,2,5,1,incident,closed,28,2806.89,Resolved,2014-04-16 00:00:00
IM0004522,SUB024,server,SQL Server,3,1,5,incident,closed,23,3057.33,Resolved,2012-05-12 00:00:00
IM0004523,SUB607,network,SQL Server,4,2,5,incident,open,9,2723.27,Resolved,2012-02-16 00:00:00
IM0004524,SUB770,network,Network Switch,2,3,1,incident,closed,25,2451.76,Resolved,2013-06-24 00:00:00
IM0004525,SUB063,server,File Server,5,2,4,incident,closed,2,177.03,Other,2012-07-30 00:00:00
IM0004526,SUB759,database,SQL Server,4,3,3,request,in-progress,20,3708.5,Other,2013-06-25 00:00:00
IM0004527,SUB164,storage,File Server,3,4,1,incident,open,13,3430.59,Other,2012-07-01 00:00:00
IM0004528,SUB189,storage,File Server,5,1,2,incident,open,26,834.4,Other,2013-10-09 00:00:00
IM0004529,SUB217,server,SQL Server,3,5,2,request,open,20,3406.26,Pending,2012-12-31 00:00:00
IM0004530,SUB346,network,Email Service,3,2,5,request,closed,6,3659.49,Pending,2014-03-20 00:00:00
IM0004531,SUB327,network,File Server,3,3,5,incident,in-progress,16,369.51,Pending,2012-04-30 00:00:00
IM0004532,SUB793,storage,SQL Server,5,5,1,incident,in-progress,6,2986.81,Pending,2013-01-02 00:00:00
IM0004533,SUB569,database,Network Switch,3,1,1,incident,in-progress,30,2354.78,Resolved,2012-03-12 00:00:00
IM0004534,SUB629,storage,File Server,2,3,1,incident,closed,19,3906.41,Resolved,2012-03-14 00:00:00
IM0004535,SUB044,storage,Email Service,4,5,1,request,open,27,1382.21,Resolved,2012-10-05 00:00:00
IM0004536,SUB396,storage,Web Application,3,1,3,incident,open,9,1606.67,Pending,2014-05-26 00:00:00
IM0004537,SUB606,database,SQL Server,4,1,1,incident,in-progress,17,1122.05,Resolved,2013-06-28 00:00:00
IM0004538,SUB851,server,File Server,1,2,1,request,closed,28,2213.29,Pending,2014-07-15 00:00:00
IM0004539,SUB366,network,Web Application,3,4,2,incident,open,29,3964.52,Pending,2012-02-11 00:00:00
IM0004540,SUB748,network,Network Switch,3,4,5,incident,in-progress,3,980.3,Pending,2013-06-14 00:00:00
IM0004541,SUB612,subapplication,Email Service,4,5,4,incident,in-progress,20,3029.68,Other,2014-03-20 00:00:00
IM0004542,SUB903,database,File Server,5,3,3,incident,closed,19,1578.82,Resolved,2014-11-18 00:00:00
IM0004543,SUB009,network,Web Application,4,3,1,request,closed,3,3895.49,Resolved,2013-05-21 00:00:00
IM0004544,SUB033,network,File Server,1,1,1,request,in-progress,20,3001.67,Pending,2014-11-05 00:00:00
IM0004545,SUB774,subapplication,File Server,2,2,1,incident,closed,10,603.66,Other,2014-06-14 00:00:00
IM0004546,SUB925,network,Email Service,1,1,4,incident,in-progress,18,2362.08,Resolved,2014-01-12 00:00:00
IM0004547,SUB218,server,Network Switch,1,3,5,incident,closed,28,1502.75,Resolved,2013-10-18 00:00:00
IM0004548,SUB059,storage,File Server,5,2,3,incident,closed,18,3733.48,Other,2014-11-26 00:00:00
IM0004549,SUB541,database,Email Service,4,1,5,request,open,9,2931.02,Resolved,2012-10-14 00:00:00
IM0004550,SUB138,server,File Server,1,5,1,request,in-progress,9,2487.92,Resolved,2014-12-23 00:00:00
IM0004551,SUB658,database,File Server,4,5,3,incident,closed,3,452.6,Other,2013-11-24 00:00:00
IM0004552,SUB018,storage,SQL Server,5,2,5,incident,open,9,836.93,Other,2013-11-22 00:00:00
IM0004553,SUB152,server,SQL Server,3,3,3,request,open,9,3157.77,Pending,2014-06-19 00:00:00
IM0004554,SUB226,server,File Server,3,4,2,incident,closed,1,2625.21,Pending,2013-11-05 00:00:00
IM0004555,SUB328,database,SQL Server,3,1,5,request,open,14,3320.66,Resolved,2012-03-10 00:00:00
IM0004556,SUB178,network,Network Switch,1,3,3,incident,open,17,1644.67,Other,2012-07-12 00:00:00
IM0004557,SUB883,storage,Web Application,4,5,5,request,closed,23,1208.11,Resolved,2014-11-11 00:00:00
IM0004558,SUB298,network,File Server,3,2,1,request,closed,11,1201.94,Other,2014-10-05 00:00:00
IM0004559,SUB731,subapplication,Email Service,1,5,1,request,closed,7,2315.98,Resolved,2014-08-08 00:00:00
IM0004560,SUB217,network,Email Service,3,1,4,request,open,24,2833.92,Pending,2014-11-26 00:00:00
IM0004561,SUB806,subapplication,Email Service,3,4,2,incident,open,10,3029.25,Other,2013-08-27 00:00:00
IM0004562,SUB437,storage,File Server,5,5,1,incident,closed,7,3306.1,Pending,2014-09-02 00:00:00
IM0004563,SUB024,network,File Server,1,5,2,incident,in-progress,24,3760.48,Other,2012-01-28 00:00:00
IM0004564,SUB961,database,Email Service,1,5,2,incident,in-progress,7,2802.61,Other,2013-12-27 00:00:00
IM0004565,SUB115,subapplication,Network Switch,5,5,4,request,open,4,294.13,Resolved,2012-05-07 00:00:00
IM0004566,SUB031,subapplication,Web Application,5,2,4,incident,in-progress,10,103.99,Other,2012-08-20 00:00:00
IM0004567,SUB873,subapplication,Web Application,5,2,5,request,in-progress,2,3941.79,Resolved,2012-12-22 00:00:00
IM0004568,SUB139,server,Email Service,1,1,3,request,open,29,2672.46,Other,2013-10-29 00:00:00
IM0004569,SUB596,server,Web Application,3,1,5,request,open,21,236.22,Other,2014-04-12 00:00:00
IM0004570,SUB828,storage,Web Application,2,2,3,request,in-progress,0,3288.6,Pending,2012-08-31 00:00:00
IM0004571,SUB861,subapplication,Web Application,1,3,4,incident,closed,23,152.11,Other,2012-08-08 00:00:00
IM0004572,SUB262,network,Email Service,1,5,2,request,closed,2,2148.4,Other,2013-02-06 00:00:00
IM0004573,SUB775,server,Network Switch,2,5,2,incident,closed,2,1942.61,Other,2014-03-29 00:00:00
IM0004574,SUB735,network,Network Switch,2,3,2,request,closed,14,2298.39,Other,2014-06-01 00:00:00
IM0004575,SUB984,storage,Network Switch,5,2,2,request,in-progress,1,3820.48,Pending,2012-12-09 00:00:00
IM0004576,SUB481,network,Network Switch,1,3,2,request,closed,27,1206.64,Pending,2014-12-23 00:00:00
IM0004577,SUB906,subapplication,File Server,1,1,5,incident,closed,1,2724.83,Resolved,2014-12-01 00:00:00
IM0004578,SUB096,server,Web Application,5,3,5,incident,in-progress,11,2622.85,Other,2012-12-25 00:00:00
IM0004579,SUB423,network,Web Application,2,3,2,incident,in-progress,3,3663.49,Resolved,2012-08-06 00:00:00
IM0004580,SUB079,network,Email Service,4,2,4,incident,in-progress,10,995.98,Pending,2013-04-04 00:00:00
IM0004581,SUB131,network,SQL Server,5,3,4,request,in-progress,4,1242.32,Resolved,2012-02-13 00:00:00
IM0004582,SUB130,subapplication,SQL Server,4,1,3,incident,closed,2,48.73,Other,2014-12-18 00:00:00
IM0004583,SUB330,network,SQL Server,3,2,2,request,open,27,3230.13,Resolved,2013-06-11 00:00:00
IM0004584,SUB549,storage,SQL Server,2,3,2,incident,closed,27,1326.12,Resolved,2012-08-18 00:00:00
IM0004585,SUB087,subapplication,Web Application,4,3,5,incident,closed,22,95.94,Resolved,2012-11-26 00:00:00
IM0004586,SUB664,subapplication,File Server,4,5,5,request,open,10,187.05,Other,2013-05-21 00:00:00
IM0004587,SUB832,storage,Network Switch,1,1,5,incident,in-progress,20,2293.2,Other,2014-01-21 00:00:00
IM0004588,SUB187,storage,Web Application,1,2,3,request,in-progress,4,432.7,Pending,2013-07-27 00:00:00
IM0004589,SUB886,network,File Server,1,4,5,request,open,5,1137.23,Resolved,2013-03-17 00:00:00
IM0004590,SUB130,network,SQL Server,3,4,3,incident,in-progress,27,3985.38,Other,2013-12-07 00:00:00
IM0004591,SUB695,database,SQL Server,2,2,1,incident,closed,5,2955.15,Other,2013-02-12 00:00:00
IM0004592,SUB268,subapplication,SQL Server,5,5,5,incident,open,29,1362.49,Resolved,2012-08-31 00:00:00
IM0004593,SUB469,subapplication,File Server,2,1,4,request,in-progress,17,8.04,Other,2014-02-08 00:00:00
IM0004594,SUB775,storage,File Server,5,5,3,incident,closed,24,832.36,Resolved,2014-10-31 00:00:00
IM0004595,SUB896,server,SQL Server,3,1,3,incident,in-progress,6,487.0,Other,2014-06-05 00:00:00
IM0004596,SUB021,database,Network Switch,5,2,3,request,closed,30,2971.02,Pending,2013-10-29 00:00:00
IM0004597,SUB765,storage,Network Switch,2,3,1,request,closed,2,2419.56,Resolved,2012-07-26 00:00:00
IM0004598,SUB855,server,Network Switch,5,5,3,request,open,6,3820.4,Resolved,2014-01-24 00:00:00
IM0004599,SUB605,database,SQL Server,4,1,1,incident,open,30,1603.33,Resolved,2013-05-13 00:00:00
IM0004600,SUB839,storage,Web Application,2,3,5,request,open,25,874.34,Pending,2012-10-29 00:00:00
IM0004601,SUB328,network,SQL Server,5,4,4,request,in-progress,29,3366.76,Resolved,2012-09-23 00:00:00
IM0004602,SUB821,subapplication,Network Switch,4,4,2,request,open,1,1724.92,Pending,2014-09-22 00:00:00
IM0004603,SUB238,server,Network Switch,3,2,1,request,open,24,727.44,Other,2014-01-06 00:00:00
IM0004604,SUB818,subapplication,Web Application,3,4,4,request,open,1,3521.01,Other,2013-01-24 00:00:00
IM0004605,SUB425,subapplication,File Server,2,5,1,request,closed,3,3377.34,Other,2013-11-20 00:00:00
IM0004606,SUB735,storage,Network Switch,5,5,2,request,open,12,1328.61,Other,2013-10-14 00:00:00
IM0004607,SUB593,database,Network Switch,5,1,2,incident,closed,24,562.62,Resolved,2013-05-31 00:00:00
IM0004608,SUB088,subapplication,SQL Server,2,4,3,request,open,29,202.41,Pending,2012-07-13 00:00:00
IM0004609,SUB112,subapplication,Web Application,1,2,5,request,closed,9,3241.66,Pending,2014-08-22 00:00:00
IM0004610,SUB514,network,Network Switch,1,2,2,incident,in-progress,17,859.13,Pending,2012-07-19 00:00:00
IM0004611,SUB987,network,SQL Server,5,1,1,incident,open,8,3635.16,Pending,2013-04-05 00:00:00
IM0004612,SUB291,network,Network Switch,1,3,1,incident,open,7,2807.18,Pending,2012-05-21 00:00:00
IM0004613,SUB935,storage,File Server,3,2,5,request,in-progress,25,3309.53,Resolved,2013-08-28 00:00:00
IM0004614,SUB068,storage,Email Service,5,1,1,incident,closed,13,1321.62,Other,2014-01-04 00:00:00
IM0004615,SUB845,storage,File Server,3,4,1,request,in-progress,4,1222.36,Pending,2013-06-06 00:00:00
IM0004616,SUB293,subapplication,Network Switch,1,3,3,incident,closed,8,2552.5,Resolved,2012-12-28 00:00:00
IM0004617,SUB296,storage,SQL Server,2,1,4,incident,closed,10,2973.11,Resolved,2012-10-25 00:00:00
IM0004618,SUB922,network,Network Switch,5,4,2,incident,open,11,1312.92,Pending,2014-05-01 00:00:00
IM0004619,SUB192,subapplication,SQL Server,2,3,5,incident,closed,20,3345.33,Pending,2012-02-27 00:00:00
IM0004620,SUB426,subapplication,Email Service,4,4,3,request,closed,13,250.03,Other,2012-12-30 00:00:00
IM0004621,SUB449,server,Network Switch,4,2,3,incident,open,27,2365.44,Other,2014-02-15 00:00:00
IM0004622,SUB439,network,Web Application,5,4,3,incident,in-progress,13,3198.98,Pending,2013-12-19 00:00:00
IM0004623,SUB543,database,Email Service,3,2,2,incident,open,19,3889.69,Pending,2012-07-22 00:00:00
IM0004624,SUB067,network,SQL Server,2,2,3,request,open,26,3566.04,Other,2012-04-11 00:00:00
IM0004625,SUB122,server,File Server,5,1,2,incident,open,20,1925.94,Resolved,2013-06-21 00:00:00
IM0004626,SUB985,subapplication,Email Service,3,2,1,request,in-progress,19,1669.01,Other,2014-05-29 00:00:00
IM0004627,SUB854,network,Email Service,1,2,3,incident,closed,10,499.28,Other,2012-01-31 00:00:00
IM0004628,SUB892,server,Web Application,5,2,5,request,open,25,1441.22,Pending,2014-02-07 00:00:00
IM0004629,SUB605,subapplication,Email Service,2,3,4,request,closed,7,3783.63,Resolved,2012-10-30 00:00:00
IM0004630,SUB290,subapplication,Network Switch,1,1,1,request,in-progress,9,2194.33,Other,2013-06-29 00:00:00
IM0004631,SUB765,subapplication,SQL Server,5,2,2,incident,open,30,3937.05,Pending,2014-06-14 00:00:00
IM0004632,SUB203,subapplication,SQL Server,3,5,4,incident,open,1,2804.38,Resolved,2012-12-17 00:00:00
IM0004633,SUB554,server,Web Application,5,4,2,incident,closed,22,3249.44,Resolved,2014-11-16 00:00:00
IM0004634,SUB648,network,Email Service,5,5,1,incident,in-progress,1,1013.53,Resolved,2014-03-24 00:00:00
IM0004635,SUB887,database,Email Service,2,3,2,request,open,23,1019.54,Other,2014-03-26 00:00:00
IM0004636,SUB927,database,File Server,4,1,5,request,in-progress,1,1524.21,Pending,2012-06-16 00:00:00
IM0004637,SUB912,storage,SQL Server,5,2,2,request,closed,4,3702.73,Resolved,2012-04-24 00:00:00
IM0004638,SUB104,subapplication,SQL Server,4,1,2,incident,closed,19,956.81,Resolved,2014-04-11 00:00:00
IM0004639,SUB204,server,SQL Server,4,5,4,incident,in-progress,25,3407.58,Resolved,2014-11-25 00:00:00
IM0004640,SUB652,server,SQL Server,4,5,4,request,in-progress,25,1725.6,Other,2012-02-13 00:00:00
IM0004641,SUB080,database,Email Service,3,1,4,request,closed,23,3738.07,Pending,2014-12-15 00:00:00
IM0004642,SUB552,subapplication,Network Switch,5,2,2,incident,closed,15,1124.43,Pending,2014-01-03 00:00:00
IM0004643,SUB352,database,Web Application,5,2,2,request,closed,24,715.69,Other,2014-12-03 00:00:00
IM0004644,SUB527,server,File Server,2,5,3,incident,open,9,2483.78,Resolved,2012-10-06 00:00:00
IM0004645,SUB078,storage,File Server,1,3,1,incident,in-progress,26,829.89,Resolved,2014-01-24 00:00:00
IM0004646,SUB361,storage,File Server,5,4,2,incident,open,29,3094.65,Pending,2012-03-06 00:00:00
IM0004647,SUB279,subapplication,File Server,3,2,5,request,open,19,918.48,Resolved,2013-12-23 00:00:00
IM0004648,SUB213,database,Email Service,1,1,5,request,closed,27,1985.55,Pending,2013-05-01 00:00:00
IM0004649,SUB587,subapplication,File Server,2,2,4,request,open,9,1759.42,Pending,2013-07-08 00:00:00
IM0004650,SUB631,storage,File Server,3,3,3,request,open,10,3054.19,Resolved,2013-08-20 00:00:00
IM0004651,SUB336,network,Email Service,3,5,1,request,closed,20,172.29,Resolved,2013-04-17 00:00:00
IM0004652,SUB512,server,Network Switch,5,3,5,incident,closed,3,1447.78,Other,2012-08-05 00:00:00
IM0004653,SUB678,storage,SQL Server,1,4,1,request,open,13,3574.53,Other,2014-02-18 00:00:00
IM0004654,SUB380,database,Network Switch,3,3,2,request,open,22,1025.72,Resolved,2012-05-03 00:00:00
IM0004655,SUB867,server,File Server,3,5,2,incident,in-progress,15,112.45,Pending,2012-03-20 00:00:00
IM0004656,SUB701,storage,SQL Server,2,1,3,incident,closed,6,799.71,Pending,2012-08-19 00:00:00
IM0004657,SUB920,server,Network Switch,1,4,3,request,closed,28,1779.52,Pending,2013-08-06 00:00:00
IM0004658,SUB790,server,File Server,2,2,5,incident,open,7,1244.42,Resolved,2012-04-21 00:00:00
IM0004659,SUB072,server,Email Service,4,2,3,request,in-progress,0,2413.07,Resolved,2014-06-17 00:00:00
IM0004660,SUB019,server,Network Switch,5,1,2,incident,in-progress,10,2977.29,Pending,2014-07-29 00:00:00
IM0004661,SUB151,storage,Email Service,1,5,2,request,open,2,2865.05,Other,2013-10-22 00:00:00
IM0004662,SUB979,network,File Server,3,5,2,request,open,21,1338.14,Pending,2014-12-28 00:00:00
IM0004663,SUB560,database,SQL Server,4,5,2,request,in-progress,30,2494.56,Other,2012-08-27 00:00:00
IM0004664,SUB981,storage,Network Switch,3,4,5,incident,open,20,1009.3,Other,2013-07-12 00:00:00
IM0004665,SUB263,database,Email Service,3,2,1,incident,in-progress,23,3106.19,Resolved,2012-01-02 00:00:00
IM0004666,SUB352,server,Web Application,3,2,3,incident,in-progress,2,3888.93,Other,2013-04-10 00:00:00
IM0004667,SUB278,network,Network Switch,2,4,3,request,closed,4,3764.12,Pending,2013-10-26 00:00:00
IM0004668,SUB915,database,Network Switch,1,1,2,incident,closed,29,419.29,Other,2012-01-30 00:00:00
IM0004669,SUB268,database,Email Service,4,4,1,request,in-progress,28,2202.66,Resolved,2013-08-17 00:00:00
IM0004670,SUB051,server,Email Service,3,1,4,incident,open,15,673.3,Pending,2012-07-11 00:00:00
IM0004671,SUB564,network,File Server,1,5,1,request,in-progress,29,2900.09,Resolved,2014-01-26 00:00:00
IM0004672,SUB872,network,Network Switch,4,3,2,incident,in-progress,21,3130.31,Resolved,2014-09-05 00:00:00
IM0004673,SUB597,storage,File Server,3,2,5,incident,closed,14,1261.05,Pending,2012-07-30 00:00:00
IM0004674,SUB892,subapplication,Web Application,1,4,1,request,in-progress,9,1617.65,Other,2014-07-15 00:00:00
IM0004675,SUB937,storage,Web Application,2,1,4,incident,in-progress,8,114.03,Other,2012-07-12 00:00:00
IM0004676,SUB742,storage,Email Service,4,2,3,request,open,12,3216.0,Resolved,2013-06-13 00:00:00
IM0004677,SUB728,storage,Email Service,1,2,4,incident,closed,30,797.47,Resolved,2013-06-18 00:00:00
IM0004678,SUB918,database,Email Service,3,2,1,incident,closed,15,1604.47,Other,2013-08-30 00:00:00
IM0004679,SUB959,storage,Web Application,5,4,4,request,closed,2,2124.28,Other,2012-11-17 00:00:00
IM0004680,SUB384,storage,Email Service,1,1,1,request,closed,11,2515.29,Resolved,2013-02-05 00:00:00
IM0004681,SUB954,server,Network Switch,5,3,2,incident,in-progress,10,1027.73,Pending,2013-01-31 00:00:00
IM0004682,SUB730,storage,File Server,1,2,3,request,in-progress,26,3654.94,Other,2014-10-05 00:00:00
IM0004683,SUB097,database,SQL Server,4,3,1,incident,closed,2,45.86,Other,2012-07-29 00:00:00
IM0004684,SUB967,server,Web Application,2,4,1,request,closed,14,1772.87,Other,2012-03-28 00:00:00
IM0004685,SUB639,storage,Email Service,1,4,1,request,open,27,3185.83,Resolved,2013-05-29 00:00:00
IM0004686,SUB114,subapplication,File Server,4,5,2,incident,open,11,1550.44,Other,2013-07-16 00:00:00
IM0004687,SUB588,subapplication,File Server,4,5,1,incident,closed,30,3969.09,Resolved,2014-05-16 00:00:00
IM0004688,SUB797,network,File Server,1,3,5,request,in-progress,8,3199.6,Pending,2012-06-04 00:00:00
IM0004689,SUB678,server,SQL Server,4,3,4,request,in-progress,26,3486.41,Pending,2014-08-08 00:00:00
